center_id,meal_id,category,cuisine,center_type,op_area,latest_week,checkout_price,base_price,emailer_for_promotion,homepage_featured,orders_lag_1,orders_lag_2,orders_roll_mean_4,category_code,cuisine_code,center_type_code,discount,discount_pct,meal_label
86,2139,Beverages,Indian,TYPE_C,4.0,145,291.03,291.03,0,0,26.0,53.0,32.75,0,1,2,0.0,0.0,Meal 2139 — Beverages (Indian)
86,2290,Rice Bowl,Indian,TYPE_C,4.0,145,286.15,288.15,0,0,1039.0,674.0,772.0,8,1,2,2.0,0.0069408294291167,Meal 2290 — Rice Bowl (Indian)
86,2304,Desert,Indian,TYPE_C,4.0,145,486.03,485.03,0,0,69.0,42.0,55.0,2,1,2,-1.0,-0.0020617281405273,Meal 2304 — Desert (Indian)
86,2306,Pasta,Italian,TYPE_C,4.0,145,242.5,336.62,1,1,28.0,13.0,17.0,6,2,2,94.12,0.279603113302834,Meal 2306 — Pasta (Italian)
86,2322,Beverages,Continental,TYPE_C,4.0,145,385.12,386.12,0,0,258.0,177.0,196.5,0,0,2,1.0,0.0025898684346835,Meal 2322 — Beverages (Continental)
86,2444,Seafood,Continental,TYPE_C,4.0,144,540.35,727.53,1,1,123.0,14.0,41.25,11,0,2,187.17999999999995,0.2572814866740889,Meal 2444 — Seafood (Continental)
86,2490,Salad,Italian,TYPE_C,4.0,145,290.03,290.03,0,0,1147.0,595.0,722.0,9,2,2,0.0,0.0,Meal 2490 — Salad (Italian)
86,2492,Desert,Indian,TYPE_C,4.0,145,388.03,387.03,0,0,27.0,41.0,54.0,2,1,2,-1.0,-0.0025837790352169,Meal 2492 — Desert (Indian)
86,2494,Soup,Thai,TYPE_C,4.0,145,194.0,196.0,0,0,82.0,41.0,64.75,12,3,2,2.0,0.010204081632653,Meal 2494 — Soup (Thai)
86,2539,Beverages,Thai,TYPE_C,4.0,145,159.14,159.14,0,0,148.0,67.0,135.25,0,3,2,0.0,0.0,Meal 2539 — Beverages (Thai)
86,2569,Salad,Italian,TYPE_C,4.0,145,268.75,339.56,0,0,433.0,256.0,270.5,9,2,2,70.81,0.2085345741547885,Meal 2569 — Salad (Italian)
86,2577,Starters,Thai,TYPE_C,4.0,145,320.13,319.13,0,0,14.0,14.0,13.75,13,3,2,-1.0,-0.0031335192554758,Meal 2577 — Starters (Thai)
86,2581,Pizza,Continental,TYPE_C,4.0,145,564.6,564.6,0,0,554.0,366.0,733.25,7,0,2,0.0,0.0,Meal 2581 — Pizza (Continental)
86,2631,Beverages,Indian,TYPE_C,4.0,145,163.93,165.93,0,0,95.0,53.0,81.5,0,1,2,2.0,0.012053275477611,Meal 2631 — Beverages (Indian)
86,2640,Starters,Thai,TYPE_C,4.0,145,319.13,320.13,0,0,68.0,27.0,51.0,13,3,2,1.0,0.0031237309842876,Meal 2640 — Starters (Thai)
86,2664,Salad,Italian,TYPE_C,4.0,145,276.48,337.56,0,0,755.0,458.0,424.5,9,2,2,61.079999999999984,0.180945609669392,Meal 2664 — Salad (Italian)
86,2704,Other Snacks,Thai,TYPE_C,4.0,144,320.13,319.13,0,0,14.0,68.0,40.75,5,3,2,-1.0,-0.0031335192554758,Meal 2704 — Other Snacks (Thai)
86,2707,Beverages,Italian,TYPE_C,4.0,145,235.71,237.71,0,0,352.0,189.0,253.0,0,2,2,2.0,0.0084136132261999,Meal 2707 — Beverages (Italian)
86,2760,Other Snacks,Thai,TYPE_C,4.0,144,163.99,241.53,0,1,28.0,13.0,27.5,5,3,2,77.53999999999999,0.3210367242164534,Meal 2760 — Other Snacks (Thai)
86,2826,Sandwich,Italian,TYPE_C,4.0,145,378.33,377.33,0,0,351.0,595.0,381.25,10,2,2,-1.0,-0.0026502000901068,Meal 2826 — Sandwich (Italian)
86,2867,Seafood,Continental,TYPE_C,4.0,144,484.03,727.53,1,0,82.0,55.0,40.75,11,0,2,243.5,0.3346941019614312,Meal 2867 — Seafood (Continental)
86,2956,Fish,Continental,TYPE_C,4.0,140,486.03,630.53,0,0,15.0,14.0,17.25,4,0,2,144.5,0.2291722836344028,Meal 2956 — Fish (Continental)
88,1062,Beverages,Italian,TYPE_A,4.1,145,153.26,159.11,1,0,364.0,472.0,344.0,0,2,0,5.850000000000023,0.0367670165294451,Meal 1062 — Beverages (Italian)
88,1109,Rice Bowl,Indian,TYPE_A,4.1,145,279.39,310.43,0,0,229.0,244.0,209.25,8,1,0,31.04000000000002,0.0999903359855684,Meal 1109 — Rice Bowl (Indian)
88,1207,Beverages,Continental,TYPE_A,4.1,145,349.23,349.23,0,0,109.0,40.0,91.25,0,0,0,0.0,0.0,Meal 1207 — Beverages (Continental)
88,1216,Pasta,Italian,TYPE_A,4.1,145,417.13,417.13,0,0,148.0,82.0,67.25,6,2,0,0.0,0.0,Meal 1216 — Pasta (Italian)
88,1230,Beverages,Continental,TYPE_A,4.1,145,368.63,367.63,0,0,81.0,82.0,67.5,0,0,0,-1.0,-0.0027201262138563,Meal 1230 — Beverages (Continental)
88,1247,Biryani,Indian,TYPE_A,4.1,145,446.23,446.23,0,0,40.0,27.0,30.0,1,1,0,0.0,0.0,Meal 1247 — Biryani (Indian)
88,1248,Beverages,Indian,TYPE_A,4.1,145,146.5,145.5,0,0,41.0,42.0,48.25,0,1,0,-1.0,-0.0068728522336769,Meal 1248 — Beverages (Indian)
88,1445,Seafood,Continental,TYPE_A,4.1,145,726.53,727.53,0,0,41.0,54.0,44.25,11,0,0,1.0,0.0013745137657553,Meal 1445 — Seafood (Continental)
88,1525,Other Snacks,Thai,TYPE_A,4.1,145,320.13,319.13,0,0,42.0,28.0,38.25,5,3,0,-1.0,-0.0031335192554758,Meal 1525 — Other Snacks (Thai)
88,1543,Desert,Indian,TYPE_A,4.1,145,484.09,483.09,0,0,95.0,109.0,85.0,2,1,0,-1.0,-0.0020700076590283,Meal 1543 — Desert (Indian)
88,1558,Pizza,Continental,TYPE_A,4.1,145,511.19,512.19,0,0,107.0,148.0,172.25,7,0,0,1.0000000000000568,0.0019524004763858,Meal 1558 — Pizza (Continental)
88,1571,Fish,Continental,TYPE_A,4.1,145,581.03,581.03,0,0,14.0,13.0,37.25,4,0,0,0.0,0.0,Meal 1571 — Fish (Continental)
88,1727,Rice Bowl,Indian,TYPE_A,4.1,145,421.95,422.95,0,0,242.0,270.0,182.25,8,1,0,1.0,0.0023643456673365,Meal 1727 — Rice Bowl (Indian)
88,1754,Sandwich,Italian,TYPE_A,4.1,145,282.3,282.3,0,0,728.0,742.0,688.75,10,2,0,0.0,0.0,Meal 1754 — Sandwich (Italian)
88,1770,Biryani,Indian,TYPE_A,4.1,145,456.93,455.93,0,0,13.0,27.0,20.0,1,1,0,-1.0,-0.0021933191498694,Meal 1770 — Biryani (Indian)
88,1778,Beverages,Italian,TYPE_A,4.1,145,162.05,159.14,1,0,190.0,202.0,151.5,0,2,0,-2.910000000000025,-0.0182857861002892,Meal 1778 — Beverages (Italian)
88,1878,Starters,Thai,TYPE_A,4.1,145,319.13,319.13,0,0,80.0,80.0,60.5,13,3,0,0.0,0.0,Meal 1878 — Starters (Thai)
88,1885,Beverages,Thai,TYPE_A,4.1,145,118.34,122.28,0,1,175.0,324.0,226.5,0,3,0,3.9399999999999977,0.0322211318285901,Meal 1885 — Beverages (Thai)
88,1902,Biryani,Indian,TYPE_A,4.1,143,445.23,446.23,0,0,14.0,15.0,17.75,1,1,0,1.0,0.0022409967953745,Meal 1902 — Biryani (Indian)
88,1962,Pizza,Continental,TYPE_A,4.1,145,513.19,511.19,0,0,108.0,231.0,267.25,7,0,0,-2.000000000000057,-0.0039124396017137,Meal 1962 — Pizza (Continental)
88,1971,Sandwich,Italian,TYPE_A,4.1,145,291.06,291.06,0,0,324.0,325.0,297.5,10,2,0,0.0,0.0,Meal 1971 — Sandwich (Italian)
88,1993,Beverages,Thai,TYPE_A,4.1,145,118.37,118.37,0,0,136.0,176.0,132.25,0,3,0,0.0,0.0,Meal 1993 — Beverages (Thai)
88,2104,Fish,Continental,TYPE_A,4.1,145,581.03,582.03,0,0,54.0,15.0,40.75,4,0,0,1.0,0.0017181244953009,Meal 2104 — Fish (Continental)
88,2126,Pasta,Italian,TYPE_A,4.1,145,437.53,489.85,0,1,55.0,27.0,37.75,6,2,0,52.32000000000005,0.1068082065938553,Meal 2126 — Pasta (Italian)
88,2139,Beverages,Indian,TYPE_A,4.1,145,275.48,276.48,0,0,13.0,40.0,33.75,0,1,0,1.0,0.0036168981481481,Meal 2139 — Beverages (Indian)
88,2290,Rice Bowl,Indian,TYPE_A,4.1,145,242.53,242.53,0,0,432.0,541.0,537.5,8,1,0,0.0,0.0,Meal 2290 — Rice Bowl (Indian)
88,2304,Desert,Indian,TYPE_A,4.1,145,483.09,482.09,0,0,14.0,41.0,27.75,2,1,0,-1.0,-0.0020743014789769,Meal 2304 — Desert (Indian)
88,2306,Pasta,Italian,TYPE_A,4.1,144,292.03,335.62,0,0,14.0,15.0,21.0,6,2,0,43.59000000000003,0.1298790298551934,Meal 2306 — Pasta (Italian)
88,2322,Beverages,Continental,TYPE_A,4.1,145,369.63,368.63,0,0,122.0,53.0,64.5,0,0,0,-1.0,-0.0027127471990885,Meal 2322 — Beverages (Continental)
88,2444,Seafood,Continental,TYPE_A,4.1,145,727.53,728.53,0,0,15.0,40.0,21.0,11,0,0,1.0,0.001372627070951,Meal 2444 — Seafood (Continental)
88,2490,Salad,Italian,TYPE_A,4.1,145,262.93,261.93,0,0,162.0,177.0,189.75,9,2,0,-1.0,-0.0038178139197495,Meal 2490 — Salad (Italian)
88,2492,Desert,Indian,TYPE_A,4.1,145,445.23,446.23,0,0,41.0,42.0,34.5,2,1,0,1.0,0.0022409967953745,Meal 2492 — Desert (Indian)
88,2539,Beverages,Thai,TYPE_A,4.1,145,116.43,121.25,0,1,68.0,41.0,82.0,0,3,0,4.819999999999993,0.0397525773195875,Meal 2539 — Beverages (Thai)
88,2569,Salad,Italian,TYPE_A,4.1,145,245.47,339.53,0,0,946.0,474.0,588.0,9,2,0,94.05999999999996,0.2770300120755161,Meal 2569 — Salad (Italian)
88,2577,Starters,Thai,TYPE_A,4.1,145,321.13,321.13,0,0,14.0,13.0,20.5,13,3,0,0.0,0.0,Meal 2577 — Starters (Thai)
88,2581,Pizza,Continental,TYPE_A,4.1,145,511.19,511.19,0,0,175.0,95.0,226.25,7,0,0,0.0,0.0,Meal 2581 — Pizza (Continental)
88,2631,Beverages,Indian,TYPE_A,4.1,145,151.35,150.35,0,0,122.0,135.0,91.75,0,1,0,-1.0,-0.0066511473229132,Meal 2631 — Beverages (Indian)
88,2640,Starters,Thai,TYPE_A,4.1,145,319.13,319.13,0,0,54.0,40.0,50.5,13,3,0,0.0,0.0,Meal 2640 — Starters (Thai)
88,2664,Salad,Italian,TYPE_A,4.1,145,246.44,328.89,0,0,527.0,419.0,354.75,9,2,0,82.44999999999999,0.2506917206360789,Meal 2664 — Salad (Italian)
88,2704,Other Snacks,Thai,TYPE_A,4.1,145,321.13,320.13,0,0,28.0,28.0,44.75,5,3,0,-1.0,-0.0031237309842876,Meal 2704 — Other Snacks (Thai)
88,2707,Beverages,Italian,TYPE_A,4.1,145,201.76,201.76,0,0,163.0,95.0,139.0,0,2,0,0.0,0.0,Meal 2707 — Beverages (Italian)
88,2760,Other Snacks,Thai,TYPE_A,4.1,145,183.36,262.93,0,1,163.0,42.0,71.25,5,3,0,79.57,0.3026280759137412,Meal 2760 — Other Snacks (Thai)
88,2826,Sandwich,Italian,TYPE_A,4.1,145,325.92,325.92,0,0,94.0,217.0,122.25,10,2,0,0.0,0.0,Meal 2826 — Sandwich (Italian)
88,2867,Seafood,Continental,TYPE_A,4.1,144,582.03,728.53,1,0,42.0,41.0,41.0,11,0,0,146.5,0.2010898658943351,Meal 2867 — Seafood (Continental)
88,2956,Fish,Continental,TYPE_A,4.1,144,583.03,581.03,0,0,28.0,13.0,16.75,4,0,0,-2.0,-0.0034421630552639,Meal 2956 — Fish (Continental)
89,1062,Beverages,Italian,TYPE_A,4.8,145,189.18,189.18,0,0,500.0,757.0,618.25,0,2,0,0.0,0.0,Meal 1062 — Beverages (Italian)
89,1109,Rice Bowl,Indian,TYPE_A,4.8,145,269.66,269.66,0,0,620.0,512.0,573.25,8,1,0,0.0,0.0,Meal 1109 — Rice Bowl (Indian)
89,1198,Extras,Thai,TYPE_A,4.8,145,152.29,242.53,0,0,95.0,310.0,158.5,3,3,0,90.24,0.3720776811116151,Meal 1198 — Extras (Thai)
89,1207,Beverages,Continental,TYPE_A,4.8,145,379.27,381.27,0,0,122.0,177.0,132.5,0,0,0,2.0,0.0052456264589398,Meal 1207 — Beverages (Continental)
89,1216,Pasta,Italian,TYPE_A,4.8,145,418.13,416.13,0,0,177.0,230.0,132.25,6,2,0,-2.0,-0.0048061903732006,Meal 1216 — Pasta (Italian)
89,1230,Beverages,Continental,TYPE_A,4.8,145,378.33,378.33,0,0,81.0,175.0,131.0,0,0,0,0.0,0.0,Meal 1230 — Beverages (Continental)
89,1247,Biryani,Indian,TYPE_A,4.8,142,445.23,445.23,0,0,14.0,41.0,24.0,1,1,0,0.0,0.0,Meal 1247 — Biryani (Indian)
89,1248,Beverages,Indian,TYPE_A,4.8,145,164.93,163.93,0,0,80.0,67.0,80.75,0,1,0,-1.0,-0.006100164704447,Meal 1248 — Beverages (Indian)
89,1311,Extras,Thai,TYPE_A,4.8,145,219.28,219.28,0,0,243.0,242.0,240.0,3,3,0,0.0,0.0,Meal 1311 — Extras (Thai)
89,1438,Soup,Thai,TYPE_A,4.8,145,195.0,196.0,0,0,123.0,81.0,112.5,12,3,0,1.0,0.0051020408163265,Meal 1438 — Soup (Thai)
89,1445,Seafood,Continental,TYPE_A,4.8,145,728.53,726.53,0,0,242.0,163.0,111.0,11,0,0,-2.0,-0.0027528113085488,Meal 1445 — Seafood (Continental)
89,1525,Other Snacks,Thai,TYPE_A,4.8,145,321.13,321.13,0,0,176.0,95.0,128.5,5,3,0,0.0,0.0,Meal 1525 — Other Snacks (Thai)
89,1543,Desert,Indian,TYPE_A,4.8,145,486.03,485.03,0,0,55.0,95.0,64.75,2,1,0,-1.0,-0.0020617281405273,Meal 1543 — Desert (Indian)
89,1558,Pizza,Continental,TYPE_A,4.8,145,563.6,562.6,0,0,162.0,123.0,385.75,7,0,0,-1.0,-0.0017774617845716,Meal 1558 — Pizza (Continental)
89,1571,Fish,Continental,TYPE_A,4.8,145,640.23,640.23,0,0,69.0,149.0,81.5,4,0,0,0.0,0.0,Meal 1571 — Fish (Continental)
89,1727,Rice Bowl,Indian,TYPE_A,4.8,145,464.63,464.63,0,0,339.0,311.0,351.25,8,1,0,0.0,0.0,Meal 1727 — Rice Bowl (Indian)
89,1754,Sandwich,Italian,TYPE_A,4.8,145,319.16,318.16,0,0,296.0,337.0,395.0,10,2,0,-1.0,-0.00314307266784,Meal 1754 — Sandwich (Italian)
89,1770,Biryani,Indian,TYPE_A,4.8,145,485.03,484.03,0,0,95.0,15.0,34.0,1,1,0,-1.0,-0.0020659876453938,Meal 1770 — Biryani (Indian)
89,1778,Beverages,Italian,TYPE_A,4.8,145,192.12,190.12,0,0,485.0,460.0,428.75,0,2,0,-2.0,-0.0105196717862402,Meal 1778 — Beverages (Italian)
89,1803,Extras,Thai,TYPE_A,4.8,145,121.31,216.34,0,0,243.0,217.0,203.0,3,3,0,95.03,0.4392622723490801,Meal 1803 — Extras (Thai)
89,1847,Soup,Thai,TYPE_A,4.8,145,196.0,194.0,0,0,95.0,53.0,94.0,12,3,0,-2.0,-0.0103092783505154,Meal 1847 — Soup (Thai)
89,1878,Starters,Thai,TYPE_A,4.8,145,320.13,320.13,0,0,54.0,41.0,34.25,13,3,0,0.0,0.0,Meal 1878 — Starters (Thai)
89,1885,Beverages,Thai,TYPE_A,4.8,145,158.14,159.14,0,0,1160.0,1268.0,1119.75,0,3,0,1.0,0.0062837752921955,Meal 1885 — Beverages (Thai)
89,1902,Biryani,Indian,TYPE_A,4.8,145,445.23,447.23,0,0,27.0,26.0,20.0,1,1,0,2.0,0.0044719719160163,Meal 1902 — Biryani (Indian)
89,1962,Pizza,Continental,TYPE_A,4.8,145,563.6,640.23,0,0,433.0,296.0,1158.0,7,0,0,76.63,0.1196913609171703,Meal 1962 — Pizza (Continental)
89,1971,Sandwich,Italian,TYPE_A,4.8,145,344.35,346.35,0,0,202.0,122.0,138.75,10,2,0,2.0,0.0057745055579615,Meal 1971 — Sandwich (Italian)
89,1993,Beverages,Thai,TYPE_A,4.8,145,156.17,157.17,0,0,648.0,649.0,682.25,0,3,0,1.0,0.0063625373799071,Meal 1993 — Beverages (Thai)
89,2104,Fish,Continental,TYPE_A,4.8,145,640.23,639.23,0,0,14.0,26.0,33.75,4,0,0,-1.0,-0.0015643821472709,Meal 2104 — Fish (Continental)
89,2126,Pasta,Italian,TYPE_A,4.8,145,332.71,532.56,0,0,14.0,26.0,53.75,6,2,0,199.85,0.3752628811777077,Meal 2126 — Pasta (Italian)
89,2139,Beverages,Indian,TYPE_A,4.8,145,380.3,379.3,0,0,13.0,28.0,31.0,0,1,0,-1.0,-0.002636435539151,Meal 2139 — Beverages (Indian)
89,2290,Rice Bowl,Indian,TYPE_A,4.8,145,187.27,303.67,0,0,594.0,676.0,648.25,8,1,0,116.4,0.3833108308361049,Meal 2290 — Rice Bowl (Indian)
89,2304,Desert,Indian,TYPE_A,4.8,145,484.03,486.03,0,0,14.0,41.0,44.5,2,1,0,2.0,0.0041149723268111,Meal 2304 — Desert (Indian)
89,2306,Pasta,Italian,TYPE_A,4.8,145,243.5,335.62,1,0,40.0,15.0,30.25,6,2,0,92.12,0.274477087181932,Meal 2306 — Pasta (Italian)
89,2322,Beverages,Continental,TYPE_A,4.8,145,387.06,388.06,0,0,135.0,107.0,186.0,0,0,0,1.0,0.002576921094676,Meal 2322 — Beverages (Continental)
89,2444,Seafood,Continental,TYPE_A,4.8,145,667.39,666.39,0,0,257.0,204.0,122.25,11,0,0,-1.0,-0.0015006227584447,Meal 2444 — Seafood (Continental)
89,2490,Salad,Italian,TYPE_A,4.8,145,290.03,290.03,0,0,270.0,352.0,314.5,9,2,0,0.0,0.0,Meal 2490 — Salad (Italian)
89,2492,Desert,Indian,TYPE_A,4.8,145,388.03,388.03,0,0,13.0,54.0,57.25,2,1,0,0.0,0.0,Meal 2492 — Desert (Indian)
89,2494,Soup,Thai,TYPE_A,4.8,145,194.0,195.0,0,0,108.0,69.0,74.75,12,3,0,1.0,0.0051282051282051,Meal 2494 — Soup (Thai)
89,2539,Beverages,Thai,TYPE_A,4.8,145,156.17,156.17,0,0,310.0,244.0,273.25,0,3,0,0.0,0.0,Meal 2539 — Beverages (Thai)
89,2569,Salad,Italian,TYPE_A,4.8,145,238.62,337.56,0,1,729.0,217.0,344.5,9,2,0,98.94,0.293103448275862,Meal 2569 — Salad (Italian)
89,2577,Starters,Thai,TYPE_A,4.8,145,320.13,319.13,0,0,28.0,42.0,31.25,13,3,0,-1.0,-0.0031335192554758,Meal 2577 — Starters (Thai)
89,2581,Pizza,Continental,TYPE_A,4.8,145,563.6,564.6,0,0,257.0,243.0,560.25,7,0,0,1.0,0.0017711654268508,Meal 2581 — Pizza (Continental)
89,2631,Beverages,Indian,TYPE_A,4.8,145,165.93,165.93,0,0,40.0,121.0,77.75,0,1,0,0.0,0.0,Meal 2631 — Beverages (Indian)
89,2640,Starters,Thai,TYPE_A,4.8,145,321.13,319.13,0,0,41.0,13.0,54.0,13,3,0,-2.0,-0.0062670385109516,Meal 2640 — Starters (Thai)
89,2664,Salad,Italian,TYPE_A,4.8,145,241.53,338.56,0,1,663.0,215.0,338.0,9,2,0,97.03,0.2865961720226843,Meal 2664 — Salad (Italian)
89,2704,Other Snacks,Thai,TYPE_A,4.8,145,321.13,320.13,0,0,53.0,123.0,95.25,5,3,0,-1.0,-0.0031237309842876,Meal 2704 — Other Snacks (Thai)
89,2707,Beverages,Italian,TYPE_A,4.8,145,229.92,228.92,0,0,971.0,1027.0,972.75,0,2,0,-1.0,-0.0043683382841167,Meal 2707 — Beverages (Italian)
89,2760,Other Snacks,Thai,TYPE_A,4.8,145,168.81,241.53,0,0,231.0,149.0,158.75,5,3,0,72.72,0.3010806111042106,Meal 2760 — Other Snacks (Thai)
89,2826,Sandwich,Italian,TYPE_A,4.8,145,371.54,371.54,0,0,296.0,526.0,485.75,10,2,0,0.0,0.0,Meal 2826 — Sandwich (Italian)
89,2867,Seafood,Continental,TYPE_A,4.8,144,486.03,728.53,1,1,67.0,40.0,51.0,11,0,0,242.5,0.3328620647056401,Meal 2867 — Seafood (Continental)
89,2956,Fish,Continental,TYPE_A,4.8,145,639.23,640.23,0,0,53.0,67.0,50.25,4,0,0,1.0,0.0015619386782874,Meal 2956 — Fish (Continental)
91,1062,Beverages,Italian,TYPE_C,0.9,145,193.03,194.03,0,0,176.0,162.0,158.75,0,2,2,1.0,0.0051538421893521,Meal 1062 — Beverages (Italian)
91,1109,Rice Bowl,Indian,TYPE_C,0.9,145,271.63,309.43,0,0,148.0,163.0,108.5,8,1,2,37.80000000000001,0.1221601008305594,Meal 1109 — Rice Bowl (Indian)
91,1198,Extras,Thai,TYPE_C,0.9,62,319.13,319.13,0,0,40.0,68.0,40.25,3,3,2,0.0,0.0,Meal 1198 — Extras (Thai)
91,1207,Beverages,Continental,TYPE_C,0.9,145,390.0,390.0,0,0,163.0,148.0,118.75,0,0,2,0.0,0.0,Meal 1207 — Beverages (Continental)
91,1216,Pasta,Italian,TYPE_C,0.9,145,417.13,417.13,0,0,13.0,14.0,14.0,6,2,2,0.0,0.0,Meal 1216 — Pasta (Italian)
91,1230,Beverages,Continental,TYPE_C,0.9,118,389.0,388.0,0,0,94.0,95.0,105.0,0,0,2,-1.0,-0.0025773195876288,Meal 1230 — Beverages (Continental)
91,1248,Beverages,Indian,TYPE_C,0.9,145,164.93,164.93,0,0,42.0,67.0,57.25,0,1,2,0.0,0.0,Meal 1248 — Beverages (Indian)
91,1311,Extras,Thai,TYPE_C,0.9,145,170.75,339.53,0,0,14.0,42.0,34.75,3,3,2,168.77999999999997,0.4970989308750331,Meal 1311 — Extras (Thai)
91,1438,Soup,Thai,TYPE_C,0.9,119,196.0,243.5,0,0,15.0,14.0,14.25,12,3,2,47.5,0.1950718685831622,Meal 1438 — Soup (Thai)
91,1445,Seafood,Continental,TYPE_C,0.9,144,486.03,726.53,1,0,69.0,26.0,37.75,11,0,2,240.5,0.3310255598529998,Meal 1445 — Seafood (Continental)
91,1525,Other Snacks,Thai,TYPE_C,0.9,143,319.13,319.13,0,0,26.0,13.0,23.75,5,3,2,0.0,0.0,Meal 1525 — Other Snacks (Thai)
91,1543,Desert,Indian,TYPE_C,0.9,144,485.03,485.03,0,0,14.0,15.0,14.75,2,1,2,0.0,0.0,Meal 1543 — Desert (Indian)
91,1558,Pizza,Continental,TYPE_C,0.9,145,564.6,563.6,0,0,175.0,149.0,162.5,7,0,2,-1.0,-0.0017743080198722,Meal 1558 — Pizza (Continental)
91,1727,Rice Bowl,Indian,TYPE_C,0.9,145,464.63,464.63,0,0,54.0,109.0,81.75,8,1,2,0.0,0.0,Meal 1727 — Rice Bowl (Indian)
91,1754,Sandwich,Italian,TYPE_C,0.9,145,318.16,320.16,0,0,325.0,150.0,189.5,10,2,2,2.0,0.0062468765617191,Meal 1754 — Sandwich (Italian)
91,1778,Beverages,Italian,TYPE_C,0.9,145,190.15,191.15,0,0,244.0,135.0,176.0,0,2,2,1.0,0.0052314935914203,Meal 1778 — Beverages (Italian)
91,1803,Extras,Thai,TYPE_C,0.9,144,226.01,338.53,0,0,14.0,14.0,20.75,3,3,2,112.51999999999998,0.3323782234957019,Meal 1803 — Extras (Thai)
91,1878,Starters,Thai,TYPE_C,0.9,144,319.13,321.13,0,0,14.0,14.0,13.75,13,3,2,2.0,0.0062280073490486,Meal 1878 — Starters (Thai)
91,1885,Beverages,Thai,TYPE_C,0.9,145,158.11,159.11,0,0,96.0,82.0,78.5,0,3,2,1.0,0.0062849600905034,Meal 1885 — Beverages (Thai)
91,1962,Pizza,Continental,TYPE_C,0.9,145,564.6,563.6,0,0,296.0,176.0,233.25,7,0,2,-1.0,-0.0017743080198722,Meal 1962 — Pizza (Continental)
91,1971,Sandwich,Italian,TYPE_C,0.9,145,346.35,346.35,0,0,122.0,40.0,88.5,10,2,2,0.0,0.0,Meal 1971 — Sandwich (Italian)
91,1993,Beverages,Thai,TYPE_C,0.9,145,158.11,159.11,0,0,54.0,109.0,91.25,0,3,2,1.0,0.0062849600905034,Meal 1993 — Beverages (Thai)
91,2126,Pasta,Italian,TYPE_C,0.9,143,507.31,508.31,0,0,15.0,26.0,20.75,6,2,2,1.0,0.001967303417206,Meal 2126 — Pasta (Italian)
91,2290,Rice Bowl,Indian,TYPE_C,0.9,145,297.79,297.79,0,0,323.0,283.0,240.0,8,1,2,0.0,0.0,Meal 2290 — Rice Bowl (Indian)
91,2304,Desert,Indian,TYPE_C,0.9,144,484.03,485.03,0,0,15.0,14.0,14.0,2,1,2,1.0,0.0020617281405273,Meal 2304 — Desert (Indian)
91,2322,Beverages,Continental,TYPE_C,0.9,145,382.18,382.18,0,0,135.0,96.0,149.0,0,0,2,0.0,0.0,Meal 2322 — Beverages (Continental)
91,2444,Seafood,Continental,TYPE_C,0.9,145,727.53,726.53,0,0,41.0,40.0,27.75,11,0,2,-1.0,-0.0013764056542744,Meal 2444 — Seafood (Continental)
91,2490,Salad,Italian,TYPE_C,0.9,145,291.03,290.03,0,0,256.0,107.0,165.0,9,2,2,-1.0,-0.0034479191807744,Meal 2490 — Salad (Italian)
91,2494,Soup,Thai,TYPE_C,0.9,120,195.0,196.0,0,0,15.0,15.0,14.333333333333334,12,3,2,1.0,0.0051020408163265,Meal 2494 — Soup (Thai)
91,2539,Beverages,Thai,TYPE_C,0.9,145,142.59,144.59,0,0,82.0,81.0,71.25,0,3,2,2.0,0.0138322152292689,Meal 2539 — Beverages (Thai)
91,2569,Salad,Italian,TYPE_C,0.9,145,278.42,338.56,0,0,96.0,136.0,122.0,9,2,2,60.13999999999999,0.1776346880907372,Meal 2569 — Salad (Italian)
91,2581,Pizza,Continental,TYPE_C,0.9,145,562.6,562.6,0,0,215.0,190.0,175.5,7,0,2,0.0,0.0,Meal 2581 — Pizza (Continental)
91,2631,Beverages,Indian,TYPE_C,0.9,145,163.93,164.93,0,0,27.0,15.0,23.75,0,1,2,1.0,0.0060631783180743,Meal 2631 — Beverages (Indian)
91,2640,Starters,Thai,TYPE_C,0.9,145,319.13,319.13,0,0,13.0,13.0,16.25,13,3,2,0.0,0.0,Meal 2640 — Starters (Thai)
91,2664,Salad,Italian,TYPE_C,0.9,145,280.33,338.56,0,0,202.0,325.0,219.0,9,2,2,58.23000000000002,0.1719931474480151,Meal 2664 — Salad (Italian)
91,2704,Other Snacks,Thai,TYPE_C,0.9,123,243.53,291.03,0,0,15.0,13.0,13.5,5,3,2,47.49999999999997,0.1632134144246297,Meal 2704 — Other Snacks (Thai)
91,2707,Beverages,Italian,TYPE_C,0.9,145,243.53,243.53,0,0,96.0,82.0,78.0,0,2,2,0.0,0.0,Meal 2707 — Beverages (Italian)
91,2760,Other Snacks,Thai,TYPE_C,0.9,145,163.99,243.53,0,0,26.0,26.0,29.75,5,3,2,79.53999999999999,0.3266127376503921,Meal 2760 — Other Snacks (Thai)
91,2826,Sandwich,Italian,TYPE_C,0.9,145,378.33,377.33,0,0,96.0,80.0,81.25,10,2,2,-1.0,-0.0026502000901068,Meal 2826 — Sandwich (Italian)
92,1062,Beverages,Italian,TYPE_C,2.9,145,153.29,154.29,1,0,352.0,257.0,280.75,0,2,2,1.0,0.0064813014453302,Meal 1062 — Beverages (Italian)
